k,combo_id,combo_attrs,combo_values,n,unparsed,accuracy,precision,recall,f1,pass_rate
4,731,Ethnicity|Culture|Role|Seniority,WhiteIrish|ThaiCulture|Reviewer|Intern,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,732,Ethnicity|Culture|Role|Domain,OtherMixed|GermanCulture|CodeOwner|Mobile,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,733,Ethnicity|Culture|Role|Priority,OtherMixed|EgyptianCulture|Triager|Testability,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,734,Ethnicity|Culture|Role|Standard,AsianChinese|EgyptianCulture|QAChecker|SecurityGatePassed,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,735,Ethnicity|Culture|Role|Module,BlackCaribbean|ThaiCulture|CodeOwner|UserProfileModule,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,736,Ethnicity|Culture|Goal|Seniority,AsianBangladeshi|GermanCulture|WellDocumentedCode|Senior,50.0,0.0,0.46,0.4167,0.2,0.2703,0.82
4,737,Ethnicity|Culture|Goal|Domain,OtherMixed|FrenchCulture|MaintainableCode|Mobile,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,738,Ethnicity|Culture|Goal|Priority,AsianChinese|EgyptianCulture|ReadableCode|Testability,50.0,0.0,0.46,0.4,0.16,0.2286,0.9
4,739,Ethnicity|Culture|Goal|Standard,AsianChinese|ThaiCulture|FastDelivery|CIPassed,50.0,0.0,0.54,0.75,0.12,0.2069,0.9
4,74,Gender|Race|Domain|Standard,TwoSpirit|MiddleEasternOrNorthAfrican|PlatformEng|SecurityGatePassed,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,740,Ethnicity|Culture|Goal|Module,WhiteIrish|GermanCulture|ReadableCode|APIModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,741,Ethnicity|Culture|Seniority|Domain,AsianBangladeshi|IndianCulture|Mid|DevOps,50.0,0.0,0.46,0.4,0.16,0.2286,0.9
4,742,Ethnicity|Culture|Seniority|Priority,AsianChinese|EgyptianCulture|Junior|SecurityPriority,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,743,Ethnicity|Culture|Seniority|Standard,WhiteIrish|EgyptianCulture|Staff|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,744,Ethnicity|Culture|Seniority|Module,AsianChinese|IndianCulture|Senior|DatabaseModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.86
4,745,Ethnicity|Culture|Domain|Priority,OtherMixed|ThaiCulture|Mobile|Portability,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,746,Ethnicity|Culture|Domain|Standard,WhiteIrish|FrenchCulture|DevOps|StyleGuideFollowed,50.0,0.0,0.46,0.4167,0.2,0.2703,0.82
4,747,Ethnicity|Culture|Domain|Module,OtherMixed|ThaiCulture|Mobile|UserProfileModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,748,Ethnicity|Culture|Priority|Standard,AsianChinese|IndianCulture|Testability|MergeApproved,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,749,Ethnicity|Culture|Priority|Module,AsianChinese|EgyptianCulture|Testability|AuthenticationModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.88
4,75,Gender|Race|Domain|Module,NonBinary|White|PlatformEng|DatabaseModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,750,Ethnicity|Culture|Standard|Module,AsianChinese|ThaiCulture|SecurityGatePassed|DatabaseModule,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,751,Ethnicity|NativeLanguage|AgeRange|ReviewStyle,BlackCaribbean|EnglishLang|MiddleAged|Collaborative,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,752,Ethnicity|NativeLanguage|AgeRange|Role,BlackCaribbean|EnglishLang|LateCareerAdult|SoftwareReviewer,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,753,Ethnicity|NativeLanguage|AgeRange|Goal,OtherMixed|KoreanLang|Elderly|FastDelivery,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,754,Ethnicity|NativeLanguage|AgeRange|Seniority,OtherMixed|KoreanLang|Elderly|Mid,50.0,0.0,0.44,0.2857,0.08,0.125,0.88
4,755,Ethnicity|NativeLanguage|AgeRange|Domain,AsianBangladeshi|TeluguLang|Aged|PlatformEng,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,756,Ethnicity|NativeLanguage|AgeRange|Priority,WhiteIrish|KoreanLang|MiddleAged|Portability,50.0,0.0,0.5,0.5,0.04,0.0741,0.86
4,757,Ethnicity|NativeLanguage|AgeRange|Standard,AsianBangladeshi|EnglishLang|Elderly|StyleGuideFollowed,50.0,0.0,0.44,0.3333,0.12,0.1765,0.84
4,758,Ethnicity|NativeLanguage|AgeRange|Module,BlackCaribbean|KoreanLang|Elderly|APIModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,759,Ethnicity|NativeLanguage|ReviewStyle|Role,BlackCaribbean|EnglishLang|Collaborative|Triager,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,76,Gender|Race|Priority|Standard,Demigender|Latino|Performance|StyleGuideFollowed,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,760,Ethnicity|NativeLanguage|ReviewStyle|Goal,AsianChinese|GermanLang|Concise|ReadableCode,50.0,0.0,0.48,0.4286,0.12,0.1875,0.84
4,761,Ethnicity|NativeLanguage|ReviewStyle|Seniority,WhiteIrish|PolishLang|Collaborative|Intern,50.0,0.0,0.48,0.4444,0.16,0.2353,0.88
4,762,Ethnicity|NativeLanguage|ReviewStyle|Domain,OtherMixed|GermanLang|Concise|DevOps,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,763,Ethnicity|NativeLanguage|ReviewStyle|Priority,OtherMixed|EnglishLang|BigPicture|Performance,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,764,Ethnicity|NativeLanguage|ReviewStyle|Standard,AsianBangladeshi|KoreanLang|Nitpicky|MergeApproved,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,765,Ethnicity|NativeLanguage|ReviewStyle|Module,AsianBangladeshi|KoreanLang|Supportive|FrontendUIModule,50.0,0.0,0.5,0.5,0.16,0.2424,0.86
4,766,Ethnicity|NativeLanguage|Role|Goal,AsianBangladeshi|EnglishLang|Reviewer|FastDelivery,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,767,Ethnicity|NativeLanguage|Role|Seniority,BlackCaribbean|KoreanLang|SoftwareReviewer|Staff,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,768,Ethnicity|NativeLanguage|Role|Domain,WhiteIrish|KoreanLang|SoftwareReviewer|PlatformEng,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,769,Ethnicity|NativeLanguage|Role|Priority,BlackCaribbean|GermanLang|Triager|Scalability,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,77,Gender|Race|Priority|Module,Woman|NativeHawaiian|Testability|DatabaseModule,50.0,0.0,0.52,0.6667,0.08,0.1429,0.88
4,770,Ethnicity|NativeLanguage|Role|Standard,OtherMixed|EnglishLang|SoftwareReviewer|CIPassed,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,771,Ethnicity|NativeLanguage|Role|Module,AsianChinese|PolishLang|CodeOwner|DatabaseModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.86
4,772,Ethnicity|NativeLanguage|Goal|Seniority,AsianBangladeshi|GermanLang|FastDelivery|Mid,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,773,Ethnicity|NativeLanguage|Goal|Domain,BlackCaribbean|PolishLang|MaintainableCode|PlatformEng,50.0,0.0,0.5,0.5,0.28,0.359,0.82
4,774,Ethnicity|NativeLanguage|Goal|Priority,AsianChinese|EnglishLang|MaintainableCode|Performance,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,775,Ethnicity|NativeLanguage|Goal|Standard,AsianBangladeshi|KoreanLang|FastDelivery|MergeApproved,50.0,0.0,0.38,0.125,0.04,0.0606,0.9
4,776,Ethnicity|NativeLanguage|Goal|Module,BlackCaribbean|KoreanLang|ReadableCode|APIModule,50.0,0.0,0.5,0.5,0.16,0.2424,0.86
4,777,Ethnicity|NativeLanguage|Seniority|Domain,BlackCaribbean|GermanLang|Senior|PlatformEng,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,778,Ethnicity|NativeLanguage|Seniority|Priority,BlackCaribbean|PolishLang|Staff|SecurityPriority,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,779,Ethnicity|NativeLanguage|Seniority|Standard,AsianBangladeshi|GermanLang|Staff|SecurityGatePassed,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,78,Gender|Race|Standard|Module,NonBinary|MiddleEasternOrNorthAfrican|MergeApproved|APIModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,780,Ethnicity|NativeLanguage|Seniority|Module,BlackCaribbean|PolishLang|Staff|DatabaseModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.94
4,781,Ethnicity|NativeLanguage|Domain|Priority,OtherMixed|EnglishLang|PlatformEng|Testability,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,782,Ethnicity|NativeLanguage|Domain|Standard,OtherMixed|GermanLang|Mobile|PeerApproved,50.0,0.0,0.48,0.4286,0.12,0.1875,0.96
4,783,Ethnicity|NativeLanguage|Domain|Module,OtherMixed|KoreanLang|Embedded|APIModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.88
4,784,Ethnicity|NativeLanguage|Priority|Standard,AsianChinese|GermanLang|SecurityPriority|StyleGuideFollowed,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,785,Ethnicity|NativeLanguage|Priority|Module,OtherMixed|EnglishLang|SecurityPriority|FrontendUIModule,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,786,Ethnicity|NativeLanguage|Standard|Module,AsianChinese|TeluguLang|SecurityGatePassed|AuthenticationModule,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,787,Ethnicity|AgeRange|ReviewStyle|Role,BlackCaribbean|MiddleAged|Concise|Reviewer,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,788,Ethnicity|AgeRange|ReviewStyle|Goal,AsianBangladeshi|Elderly|BigPicture|WellTestedCode,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,789,Ethnicity|AgeRange|ReviewStyle|Seniority,BlackCaribbean|LateCareerAdult|Nitpicky|Junior,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,79,Gender|Ethnicity|Nationality|Culture,Woman|AsianBangladeshi|Danish|IndianCulture,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,790,Ethnicity|AgeRange|ReviewStyle|Domain,AsianBangladeshi|MiddleAged|Concise|DevOps,50.0,0.0,0.48,0.4545,0.2,0.2778,0.84
4,791,Ethnicity|AgeRange|ReviewStyle|Priority,AsianBangladeshi|Aged|Supportive|SecurityPriority,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,792,Ethnicity|AgeRange|ReviewStyle|Standard,BlackCaribbean|MiddleAged|Nitpicky|StyleGuideFollowed,50.0,0.0,0.46,0.4,0.16,0.2286,0.86
4,793,Ethnicity|AgeRange|ReviewStyle|Module,AsianBangladeshi|MiddleAged|Supportive|AuthenticationModule,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,794,Ethnicity|AgeRange|Role|Goal,AsianChinese|Elderly|Reviewer|WellTestedCode,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,795,Ethnicity|AgeRange|Role|Seniority,AsianBangladeshi|MiddleAged|Reviewer|Intern,50.0,0.0,0.56,0.6667,0.24,0.3529,0.84
4,796,Ethnicity|AgeRange|Role|Domain,BlackCaribbean|LateCareerAdult|Triager|Backend,50.0,0.0,0.4,0.1429,0.04,0.0625,0.88
4,797,Ethnicity|AgeRange|Role|Priority,OtherMixed|Aged|SoftwareReviewer|Testability,50.0,0.0,0.5,0.5,0.16,0.2424,0.9
4,798,Ethnicity|AgeRange|Role|Standard,AsianChinese|Aged|QAChecker|StyleGuideFollowed,50.0,0.0,0.38,0.125,0.04,0.0606,0.9
4,799,Ethnicity|AgeRange|Role|Module,BlackCaribbean|LateCareerAdult|CodeOwner|DatabaseModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,8,Gender|Race|Ethnicity|Seniority,NonBinary|NativeHawaiian|OtherMixed|Staff,50.0,0.0,0.48,0.4286,0.12,0.1875,0.84
4,80,Gender|Ethnicity|Nationality|NativeLanguage,NonBinary|AsianBangladeshi|Ethiopian|TeluguLang,50.0,0.0,0.44,0.3333,0.12,0.1765,0.88
4,800,Ethnicity|AgeRange|Goal|Seniority,WhiteIrish|MiddleAged|WellTestedCode|Staff,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,801,Ethnicity|AgeRange|Goal|Domain,OtherMixed|MiddleAged|WellTestedCode|PlatformEng,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,802,Ethnicity|AgeRange|Goal|Priority,WhiteIrish|MiddleAged|MaintainableCode|Performance,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,803,Ethnicity|AgeRange|Goal|Standard,AsianBangladeshi|MiddleAged|ReadableCode|MergeApproved,50.0,0.0,0.48,0.4444,0.16,0.2353,0.92
4,804,Ethnicity|AgeRange|Goal|Module,AsianChinese|MiddleAged|WellDocumentedCode|APIModule,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,805,Ethnicity|AgeRange|Seniority|Domain,OtherMixed|MiddleAged|Intern|Mobile,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,806,Ethnicity|AgeRange|Seniority|Priority,OtherMixed|YoungAdult|Intern|Performance,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,807,Ethnicity|AgeRange|Seniority|Standard,AsianChinese|LateCareerAdult|Intern|PeerApproved,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,808,Ethnicity|AgeRange|Seniority|Module,OtherMixed|YoungAdult|Junior|DatabaseModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,809,Ethnicity|AgeRange|Domain|Priority,AsianBangladeshi|Aged|PlatformEng|Scalability,50.0,0.0,0.52,0.5714,0.16,0.25,0.88
4,81,Gender|Ethnicity|Nationality|AgeRange,PreferNotToSay|BlackCaribbean|Russian|Aged,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,810,Ethnicity|AgeRange|Domain|Standard,OtherMixed|Elderly|DevOps|MergeApproved,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,811,Ethnicity|AgeRange|Domain|Module,OtherMixed|LateCareerAdult|DevOps|UserProfileModule,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,812,Ethnicity|AgeRange|Priority|Standard,AsianBangladeshi|Elderly|SecurityPriority|CIPassed,50.0,0.0,0.5,0.5,0.08,0.1379,0.86
4,813,Ethnicity|AgeRange|Priority|Module,AsianBangladeshi|Aged|Performance|UserProfileModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,814,Ethnicity|AgeRange|Standard|Module,WhiteIrish|LateCareerAdult|MergeApproved|FrontendUIModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.86
4,815,Ethnicity|ReviewStyle|Role|Goal,OtherMixed|Supportive|QAChecker|WellTestedCode,50.0,0.0,0.5,0.5,0.16,0.2424,0.94
4,816,Ethnicity|ReviewStyle|Role|Seniority,WhiteIrish|Collaborative|QAChecker|Senior,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,817,Ethnicity|ReviewStyle|Role|Domain,BlackCaribbean|Nitpicky|CodeOwner|Mobile,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,818,Ethnicity|ReviewStyle|Role|Priority,AsianChinese|Concise|Triager|Performance,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,819,Ethnicity|ReviewStyle|Role|Standard,OtherMixed|Nitpicky|SoftwareReviewer|SecurityGatePassed,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,82,Gender|Ethnicity|Nationality|ReviewStyle,Demigender|OtherMixed|Austrian|Nitpicky,50.0,0.0,0.44,0.2857,0.08,0.125,0.88
4,820,Ethnicity|ReviewStyle|Role|Module,OtherMixed|Supportive|Triager|AuthenticationModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,821,Ethnicity|ReviewStyle|Goal|Seniority,AsianBangladeshi|Nitpicky|FastDelivery|Mid,50.0,0.0,0.44,0.3333,0.12,0.1765,0.88
4,822,Ethnicity|ReviewStyle|Goal|Domain,BlackCaribbean|Collaborative|FastDelivery|PlatformEng,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,823,Ethnicity|ReviewStyle|Goal|Priority,OtherMixed|Nitpicky|FastDelivery|Testability,50.0,0.0,0.52,0.5455,0.24,0.3333,0.88
4,824,Ethnicity|ReviewStyle|Goal|Standard,OtherMixed|Nitpicky|MaintainableCode|StyleGuideFollowed,50.0,0.0,0.5,0.5,0.28,0.359,0.82
4,825,Ethnicity|ReviewStyle|Goal|Module,WhiteIrish|Nitpicky|FastDelivery|UserProfileModule,50.0,0.0,0.48,0.4444,0.16,0.2353,0.92
4,826,Ethnicity|ReviewStyle|Seniority|Domain,WhiteIrish|BigPicture|Intern|DevOps,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,827,Ethnicity|ReviewStyle|Seniority|Priority,OtherMixed|BigPicture|Junior|Testability,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,828,Ethnicity|ReviewStyle|Seniority|Standard,OtherMixed|Concise|Staff|MergeApproved,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,829,Ethnicity|ReviewStyle|Seniority|Module,OtherMixed|Concise|Senior|AuthenticationModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,83,Gender|Ethnicity|Nationality|Role,PreferNotToSay|BlackCaribbean|Ethiopian|Triager,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,830,Ethnicity|ReviewStyle|Domain|Priority,BlackCaribbean|Nitpicky|Mobile|Scalability,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,831,Ethnicity|ReviewStyle|Domain|Standard,BlackCaribbean|Supportive|DevOps|PeerApproved,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,832,Ethnicity|ReviewStyle|Domain|Module,WhiteIrish|Collaborative|DevOps|FrontendUIModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,833,Ethnicity|ReviewStyle|Priority|Standard,BlackCaribbean|Concise|Portability|PeerApproved,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,834,Ethnicity|ReviewStyle|Priority|Module,OtherMixed|Nitpicky|SecurityPriority|DatabaseModule,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,835,Ethnicity|ReviewStyle|Standard|Module,AsianChinese|BigPicture|SecurityGatePassed|AuthenticationModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,836,Ethnicity|Role|Goal|Seniority,BlackCaribbean|CodeOwner|WellTestedCode|Junior,50.0,0.0,0.42,0.25,0.08,0.1212,0.9
4,837,Ethnicity|Role|Goal|Domain,WhiteIrish|Triager|FastDelivery|Mobile,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,838,Ethnicity|Role|Goal|Priority,OtherMixed|CodeOwner|ReadableCode|Testability,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,839,Ethnicity|Role|Goal|Standard,AsianBangladeshi|CodeOwner|ReadableCode|PeerApproved,50.0,0.0,0.56,0.5789,0.44,0.5,0.72
4,84,Gender|Ethnicity|Nationality|Goal,Demigender|BlackCaribbean|Russian|WellTestedCode,50.0,0.0,0.52,0.5714,0.16,0.25,0.92
4,840,Ethnicity|Role|Goal|Module,BlackCaribbean|Reviewer|MaintainableCode|FrontendUIModule,50.0,0.0,0.44,0.3846,0.2,0.2632,0.8
4,841,Ethnicity|Role|Seniority|Domain,OtherMixed|Reviewer|Junior|Embedded,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,842,Ethnicity|Role|Seniority|Priority,AsianBangladeshi|QAChecker|Mid|Testability,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,843,Ethnicity|Role|Seniority|Standard,AsianChinese|Reviewer|Mid|MergeApproved,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,844,Ethnicity|Role|Seniority|Module,AsianChinese|Reviewer|Mid|AuthenticationModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,845,Ethnicity|Role|Domain|Priority,OtherMixed|CodeOwner|PlatformEng|SecurityPriority,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,846,Ethnicity|Role|Domain|Standard,AsianBangladeshi|CodeOwner|DevOps|StyleGuideFollowed,50.0,0.0,0.5,0.5,0.2,0.2857,0.9
4,847,Ethnicity|Role|Domain|Module,BlackCaribbean|SoftwareReviewer|Embedded|DatabaseModule,50.0,0.0,0.5,0.5,0.16,0.2424,0.94
4,848,Ethnicity|Role|Priority|Standard,AsianChinese|QAChecker|Testability|StyleGuideFollowed,50.0,0.0,0.44,0.3636,0.16,0.2222,0.88
4,849,Ethnicity|Role|Priority|Module,WhiteIrish|Reviewer|SecurityPriority|AuthenticationModule,50.0,0.0,0.54,1.0,0.08,0.1481,0.9
4,85,Gender|Ethnicity|Nationality|Seniority,PreferNotToSay|AsianChinese|Ethiopian|Senior,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,850,Ethnicity|Role|Standard|Module,AsianChinese|Triager|StyleGuideFollowed|DatabaseModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,851,Ethnicity|Goal|Seniority|Domain,AsianBangladeshi|ReadableCode|Senior|PlatformEng,50.0,0.0,0.52,0.5455,0.24,0.3333,0.84
4,852,Ethnicity|Goal|Seniority|Priority,AsianBangladeshi|MaintainableCode|Intern|SecurityPriority,50.0,0.0,0.46,0.375,0.12,0.1818,0.82
4,853,Ethnicity|Goal|Seniority|Standard,OtherMixed|FastDelivery|Mid|PeerApproved,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,854,Ethnicity|Goal|Seniority|Module,OtherMixed|FastDelivery|Mid|UserProfileModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,855,Ethnicity|Goal|Domain|Priority,OtherMixed|WellDocumentedCode|Embedded|SecurityPriority,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,856,Ethnicity|Goal|Domain|Standard,AsianChinese|WellTestedCode|PlatformEng|CIPassed,50.0,0.0,0.5,0.5,0.2,0.2857,0.86
4,857,Ethnicity|Goal|Domain|Module,BlackCaribbean|ReadableCode|DevOps|UserProfileModule,50.0,0.0,0.52,0.5385,0.28,0.3684,0.8
4,858,Ethnicity|Goal|Priority|Standard,AsianChinese|WellDocumentedCode|Testability|SecurityGatePassed,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,859,Ethnicity|Goal|Priority|Module,WhiteIrish|ReadableCode|Performance|DatabaseModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,86,Gender|Ethnicity|Nationality|Domain,Woman|AsianChinese|Ethiopian|PlatformEng,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,860,Ethnicity|Goal|Standard|Module,OtherMixed|WellDocumentedCode|StyleGuideFollowed|UserProfileModule,50.0,0.0,0.5,0.5,0.28,0.359,0.82
4,861,Ethnicity|Seniority|Domain|Priority,WhiteIrish|Intern|Embedded|Portability,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,862,Ethnicity|Seniority|Domain|Standard,BlackCaribbean|Senior|DevOps|StyleGuideFollowed,50.0,0.0,0.52,0.5455,0.24,0.3333,0.84
4,863,Ethnicity|Seniority|Domain|Module,AsianChinese|Senior|PlatformEng|FrontendUIModule,50.0,0.0,0.42,0.25,0.08,0.1212,0.86
4,864,Ethnicity|Seniority|Priority|Standard,AsianChinese|Intern|Portability|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,865,Ethnicity|Seniority|Priority|Module,AsianBangladeshi|Junior|Performance|FrontendUIModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.94
4,866,Ethnicity|Seniority|Standard|Module,WhiteIrish|Staff|SecurityGatePassed|FrontendUIModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,867,Ethnicity|Domain|Priority|Standard,OtherMixed|PlatformEng|SecurityPriority|StyleGuideFollowed,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,868,Ethnicity|Domain|Priority|Module,BlackCaribbean|DevOps|Portability|APIModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,869,Ethnicity|Domain|Standard|Module,OtherMixed|Backend|CIPassed|APIModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,87,Gender|Ethnicity|Nationality|Priority,Demigender|OtherMixed|Saudi|Scalability,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,870,Ethnicity|Priority|Standard|Module,WhiteIrish|Scalability|SecurityGatePassed|APIModule,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,871,Nationality|Culture|NativeLanguage|AgeRange,Austrian|ThaiCulture|KoreanLang|MiddleAged,50.0,0.0,0.5,0.5,0.12,0.1935,0.94
4,872,Nationality|Culture|NativeLanguage|ReviewStyle,Austrian|FrenchCulture|GermanLang|Collaborative,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,873,Nationality|Culture|NativeLanguage|Role,Ethiopian|IndianCulture|PolishLang|QAChecker,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,874,Nationality|Culture|NativeLanguage|Goal,Russian|FrenchCulture|GermanLang|MaintainableCode,50.0,0.0,0.46,0.375,0.12,0.1818,0.94
4,875,Nationality|Culture|NativeLanguage|Seniority,Danish|EgyptianCulture|TeluguLang|Senior,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,876,Nationality|Culture|NativeLanguage|Domain,Austrian|GermanCulture|EnglishLang|DevOps,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,877,Nationality|Culture|NativeLanguage|Priority,Ethiopian|EgyptianCulture|TeluguLang|Testability,50.0,0.0,0.4,0.1429,0.04,0.0625,0.92
4,878,Nationality|Culture|NativeLanguage|Standard,Danish|FrenchCulture|TeluguLang|SecurityGatePassed,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,879,Nationality|Culture|NativeLanguage|Module,Danish|GermanCulture|TeluguLang|UserProfileModule,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,88,Gender|Ethnicity|Nationality|Standard,Woman|AsianBangladeshi|Saudi|StyleGuideFollowed,50.0,0.0,0.44,0.3636,0.16,0.2222,0.88
4,880,Nationality|Culture|AgeRange|ReviewStyle,Austrian|ThaiCulture|LateCareerAdult|Nitpicky,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,881,Nationality|Culture|AgeRange|Role,Saudi|IndianCulture|YoungAdult|CodeOwner,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,882,Nationality|Culture|AgeRange|Goal,Ethiopian|IndianCulture|Aged|ReadableCode,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,883,Nationality|Culture|AgeRange|Seniority,Danish|GermanCulture|LateCareerAdult|Mid,50.0,0.0,0.48,0.0,0.0,,0.92
4,884,Nationality|Culture|AgeRange|Domain,Saudi|FrenchCulture|Elderly|Embedded,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,885,Nationality|Culture|AgeRange|Priority,Russian|FrenchCulture|MiddleAged|Portability,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
