snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
26,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,1,LABEL: 1
27,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
28,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,1,LABEL: 1
29,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,1,LABEL: 1
30,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,1,LABEL: 1
31,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,0,LABEL: 0
32,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
33,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,1,LABEL: 1
34,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,1,LABEL: 1
35,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
36,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,1,LABEL: 1
37,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,0,LABEL: 0
38,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
39,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
40,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
41,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
42,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,0,LABEL: 0
43,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,1,LABEL: 1
44,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
45,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
46,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,0,0,LABEL: 0
47,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
48,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
49,66,2,66,NativeLanguage|Domain,EnglishLang|PlatformEng,,,,,,EnglishLang,,,,,,PlatformEng,,,,1,1,LABEL: 1
0,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
1,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,0,LABEL: 0
2,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
3,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
4,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
5,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,0,LABEL: 0
6,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,0,LABEL: 0
7,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
8,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
9,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
10,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
11,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
12,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
13,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
14,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,0,LABEL: 0
15,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
16,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,0,LABEL: 0
17,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
18,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
19,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,0,LABEL: 0
20,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
21,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
22,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
23,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,0,LABEL: 0
24,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
25,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
26,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
27,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
28,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
29,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
30,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
31,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,0,LABEL: 0
32,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
33,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
34,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
35,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
36,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
37,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,0,LABEL: 0
38,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
39,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
40,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
41,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
42,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,0,LABEL: 0
43,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,1,LABEL: 1
44,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
45,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
46,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,0,0,LABEL: 0
47,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
48,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
49,67,2,67,NativeLanguage|Priority,GermanLang|Testability,,,,,,GermanLang,,,,,,,Testability,,,1,1,LABEL: 1
0,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
1,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,0,LABEL: 0
2,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
3,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
4,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,0,LABEL: 0
5,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,0,LABEL: 0
6,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,0,LABEL: 0
7,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
8,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
9,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
10,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
11,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
12,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
13,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
14,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,0,LABEL: 0
15,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
16,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,0,LABEL: 0
17,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
18,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
19,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,0,LABEL: 0
20,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
21,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
22,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
23,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,0,LABEL: 0
24,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
25,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
26,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
27,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
28,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
29,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
30,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
31,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,0,LABEL: 0
32,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
33,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
34,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
35,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
36,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
37,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,0,LABEL: 0
38,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
39,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
40,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,0,LABEL: 0
41,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
42,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,0,LABEL: 0
43,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,1,LABEL: 1
44,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
45,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
46,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,0,0,LABEL: 0
47,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
48,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,1,LABEL: 1
49,68,2,68,NativeLanguage|Standard,TeluguLang|PeerApproved,,,,,,TeluguLang,,,,,,,,PeerApproved,,1,0,LABEL: 0
0,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
1,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,0,LABEL: 0
2,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
3,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
4,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,0,LABEL: 0
5,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,0,LABEL: 0
6,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,0,LABEL: 0
7,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
8,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
9,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,0,LABEL: 0
10,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
11,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
12,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
13,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
14,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,0,LABEL: 0
15,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
16,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,0,LABEL: 0
17,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
18,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
19,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,0,LABEL: 0
20,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
21,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
22,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
23,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,0,LABEL: 0
24,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
25,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
26,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
27,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
28,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
29,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
30,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
31,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,0,LABEL: 0
32,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
33,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
34,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
35,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
36,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
37,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,0,LABEL: 0
38,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
39,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
40,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
41,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
42,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,0,LABEL: 0
43,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,1,LABEL: 1
44,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
45,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
46,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,0,0,LABEL: 0
47,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
48,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,1,LABEL: 1
49,69,2,69,NativeLanguage|Module,PolishLang|APIModule,,,,,,PolishLang,,,,,,,,,APIModule,1,0,LABEL: 0
0,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
1,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,0,LABEL: 0
2,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
3,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
4,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
5,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,0,LABEL: 0
6,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
7,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
8,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
9,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
10,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
11,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
12,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
13,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
14,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,0,LABEL: 0
15,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
16,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,0,LABEL: 0
17,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
18,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
19,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
20,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
21,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
22,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
23,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,0,LABEL: 0
24,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
25,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,1,1,LABEL: 1
26,70,2,70,AgeRange|ReviewStyle,MiddleAged|Concise,,,,,,,MiddleAged,Concise,,,,,,,,0,1,LABEL: 1
