snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
37,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,0,LABEL: 0
38,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
39,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
40,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,0,LABEL: 0
41,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
42,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,0,LABEL: 0
43,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
44,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
45,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
46,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,0,LABEL: 0
47,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
48,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
49,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
0,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
1,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,0,LABEL: 0
2,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
3,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
4,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,0,LABEL: 0
5,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,0,LABEL: 0
6,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,0,LABEL: 0
7,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
8,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
9,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
10,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
11,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
12,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
13,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
14,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,0,LABEL: 0
15,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
16,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,0,LABEL: 0
17,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
18,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
19,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,0,LABEL: 0
20,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
21,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
22,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
23,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,0,LABEL: 0
24,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
25,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
26,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
27,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
28,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
29,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
30,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
31,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,0,LABEL: 0
32,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
33,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
34,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
35,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
36,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
37,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,0,LABEL: 0
38,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
39,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
40,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,0,LABEL: 0
41,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
42,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,0,LABEL: 0
43,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,1,LABEL: 1
44,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
45,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
46,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,0,0,LABEL: 0
47,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
48,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
49,284,3,284,Nationality|Seniority|Module,Austrian|Mid|UserProfileModule,,,,Austrian,,,,,,,Mid,,,,UserProfileModule,1,1,LABEL: 1
0,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
1,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
2,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
3,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
4,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
5,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
6,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
7,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
8,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
9,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
10,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
11,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
12,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
13,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
14,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
15,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
16,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
17,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
18,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
19,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
20,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
21,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
22,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
23,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
24,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
25,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
26,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
27,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
28,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
29,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
30,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
31,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
32,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
33,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
34,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
35,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
36,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
37,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
38,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
39,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
40,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
41,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
42,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
43,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,1,LABEL: 1
44,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
45,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
46,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,0,0,LABEL: 0
47,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
48,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,1,LABEL: 1
49,285,3,285,Nationality|Domain|Priority,Austrian|PlatformEng|SecurityPriority,,,,Austrian,,,,,,,,PlatformEng,SecurityPriority,,,1,0,LABEL: 0
0,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
1,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,0,LABEL: 0
2,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
3,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
4,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,0,LABEL: 0
5,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,0,LABEL: 0
6,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,0,LABEL: 0
7,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
8,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
9,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
10,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
11,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
12,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
13,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
14,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,0,LABEL: 0
15,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
16,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,0,LABEL: 0
17,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
18,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
19,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,0,LABEL: 0
20,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
21,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
22,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
23,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,0,LABEL: 0
24,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
25,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
26,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
27,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
28,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
29,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
30,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
31,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,0,LABEL: 0
32,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
33,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
34,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
35,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
36,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
37,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,0,LABEL: 0
38,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
39,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
40,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
41,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
42,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,0,LABEL: 0
43,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,1,LABEL: 1
44,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
45,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
46,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,0,0,LABEL: 0
47,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
48,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
49,286,3,286,Nationality|Domain|Standard,Danish|PlatformEng|PeerApproved,,,,Danish,,,,,,,,PlatformEng,,PeerApproved,,1,1,LABEL: 1
0,287,3,287,Nationality|Domain|Module,Russian|DevOps|DatabaseModule,,,,Russian,,,,,,,,DevOps,,,DatabaseModule,1,1,LABEL: 1
1,287,3,287,Nationality|Domain|Module,Russian|DevOps|DatabaseModule,,,,Russian,,,,,,,,DevOps,,,DatabaseModule,0,0,LABEL: 0
2,287,3,287,Nationality|Domain|Module,Russian|DevOps|DatabaseModule,,,,Russian,,,,,,,,DevOps,,,DatabaseModule,0,1,LABEL: 1
3,287,3,287,Nationality|Domain|Module,Russian|DevOps|DatabaseModule,,,,Russian,,,,,,,,DevOps,,,DatabaseModule,0,1,LABEL: 1
4,287,3,287,Nationality|Domain|Module,Russian|DevOps|DatabaseModule,,,,Russian,,,,,,,,DevOps,,,DatabaseModule,0,1,LABEL: 1
5,287,3,287,Nationality|Domain|Module,Russian|DevOps|DatabaseModule,,,,Russian,,,,,,,,DevOps,,,DatabaseModule,0,0,LABEL: 0
6,287,3,287,Nationality|Domain|Module,Russian|DevOps|DatabaseModule,,,,Russian,,,,,,,,DevOps,,,DatabaseModule,0,1,LABEL: 1
